year,season,plot_id,plot_type,crop_id,area_mu
2025,第一季,D3,水浇地,18,14.000000000000002
2025,第二季,D3,水浇地,35,14.0
2025,第一季,D4,水浇地,18,6.0
2025,第二季,D4,水浇地,36,6.0
2025,第一季,D5,水浇地,20,8.155405405405405
2025,第一季,D5,水浇地,26,1.0945945945945947
2025,第一季,D5,水浇地,31,0.75
2025,第二季,D5,水浇地,36,10.0
2025,第一季,D6,水浇地,27,1.0975609756097577
2025,第一季,D6,水浇地,28,10.902439024390242
2025,第二季,D6,水浇地,36,12.0
2025,第一季,D7,水浇地,18,22.0
2025,第二季,D7,水浇地,37,22.0
2025,第一季,D8,水浇地,21,13.5875
2025,第一季,D8,水浇地,24,5.321590909090909
2025,第一季,D8,水浇地,25,1.0909090909090908
2025,第二季,D8,水浇地,35,20.0
2025,第一季,E1,普通大棚,22,0.6
2025,第二季,E1,普通大棚,41,0.6
2025,第一季,E10,普通大棚,22,0.6
2025,第二季,E10,普通大棚,38,0.6
2025,第一季,E11,普通大棚,23,0.2727272727272727
2025,第一季,E11,普通大棚,34,0.32727272727272727
2025,第二季,E11,普通大棚,41,0.6
2025,第一季,E12,普通大棚,17,0.6
2025,第二季,E12,普通大棚,40,0.6
2025,第一季,E13,普通大棚,17,0.6
2025,第二季,E13,普通大棚,41,0.6
2025,第一季,E14,普通大棚,18,0.6
2025,第二季,E14,普通大棚,38,0.6
2025,第一季,E15,普通大棚,19,0.6
2025,第二季,E15,普通大棚,41,0.6
2025,第一季,E16,普通大棚,18,0.6
2025,第二季,E16,普通大棚,40,0.6
2025,第一季,E2,普通大棚,17,0.6
2025,第二季,E2,普通大棚,39,0.6
2025,第一季,E3,普通大棚,17,0.6
2025,第二季,E3,普通大棚,39,0.6
2025,第一季,E4,普通大棚,18,0.6
2025,第二季,E4,普通大棚,38,0.6
2025,第一季,E5,普通大棚,19,0.6
2025,第二季,E5,普通大棚,41,0.6
2025,第一季,E6,普通大棚,19,0.6
2025,第二季,E6,普通大棚,39,0.6
2025,第一季,E7,普通大棚,22,0.6
2025,第二季,E7,普通大棚,40,0.6
2025,第一季,E8,普通大棚,22,0.6
2025,第二季,E8,普通大棚,41,0.6
2025,第一季,E9,普通大棚,22,0.6
2025,第二季,E9,普通大棚,41,0.6
2025,第一季,F1,智慧大棚,17,0.6
2025,第二季,F1,智慧大棚,29,0.6
2025,第一季,F2,智慧大棚,18,0.6
2025,第二季,F2,智慧大棚,22,0.6
2025,第一季,F3,智慧大棚,21,0.6
2025,第二季,F3,智慧大棚,29,0.36666666666666664
2025,第二季,F3,智慧大棚,32,0.23333333333333334
2025,第一季,F4,智慧大棚,21,0.6
2025,第二季,F4,智慧大棚,22,0.506060606060606
2025,第二季,F4,智慧大棚,32,0.09393939393939399
2026,单季,A1,平旱地,6,63.63636363636363
2026,单季,A1,平旱地,13,16.363636363636367
2026,单季,A2,平旱地,7,55.0
2026,单季,A3,平旱地,7,23.3
2026,单季,A3,平旱地,12,11.7
2026,单季,A4,平旱地,1,47.9
2026,单季,A4,平旱地,4,24.1
2026,单季,A5,平旱地,1,68.0
2026,单季,A6,平旱地,6,0.5499999999999972
2026,单季,A6,平旱地,7,54.45
2026,单季,B1,梯田,8,60.0
2026,单季,B10,梯田,6,25.0
2026,单季,B11,梯田,2,46.0
2026,单季,B11,梯田,3,14.0
2026,单季,B12,梯田,8,45.0
2026,单季,B13,梯田,8,35.0
2026,单季,B14,梯田,6,20.0
2026,单季,B2,梯田,3,37.21212121212121
2026,单季,B2,梯田,4,8.787878787878787
2026,单季,B3,梯田,4,40.0
2026,单季,B4,梯田,1,28.0
2026,单季,B5,梯田,5,25.0
2026,单季,B6,梯田,9,86.0
2026,单季,B7,梯田,6,18.224880382775115
2026,单季,B7,梯田,14,36.77511961722489
2026,单季,B8,梯田,6,44.0
2026,单季,B9,梯田,6,50.0
2026,单季,C1,山坡地,10,15.0
2026,单季,C2,山坡地,3,8.164983164983166
2026,单季,C2,山坡地,10,4.835016835016834
2026,单季,C3,山坡地,15,15.0
2026,单季,C4,山坡地,10,6.480772638667377
2026,单季,C4,山坡地,15,11.519227361332623
2026,单季,C5,山坡地,4,27.0
2026,单季,C6,山坡地,8,5.0
2026,单季,C6,山坡地,11,15.0
2026,第一季,D1,水浇地,20,11.19215557020435
2026,第一季,D1,水浇地,33,0.36
2026,第一季,D1,水浇地,34,3.447844429795651
2026,第二季,D1,水浇地,35,15.0
2026,第一季,D2,水浇地,21,10.0
2026,第二季,D2,水浇地,36,10.0
2026,第一季,D3,水浇地,28,11.0875
2026,第一季,D3,水浇地,30,2.9124999999999996
2026,第二季,D3,水浇地,36,14.0
2026,第一季,D4,水浇地,20,3.80784442979565
2026,第一季,D4,水浇地,26,1.0945945945945947
2026,第一季,D4,水浇地,27,1.0975609756097553
2026,第二季,D4,水浇地,36,6.0
2026,第一季,D5,水浇地,18,10.0
2026,第二季,D5,水浇地,35,10.0
2026,第一季,D6,水浇地,17,10.0
2026,第一季,D6,水浇地,18,2.0
2026,第二季,D6,水浇地,35,12.0
2026,第一季,D7,水浇地,16,22.0
2026,第一季,D8,水浇地,16,20.0
2026,第一季,E1,普通大棚,19,0.6
2026,第二季,E1,普通大棚,39,0.6
2026,第一季,E10,普通大棚,19,0.6
2026,第二季,E10,普通大棚,41,0.6
2026,第一季,E11,普通大棚,18,0.6
2026,第二季,E11,普通大棚,41,0.6
2026,第一季,E12,普通大棚,22,0.6
2026,第二季,E12,普通大棚,41,0.6
2026,第一季,E13,普通大棚,23,0.6
2026,第二季,E13,普通大棚,39,0.6
2026,第一季,E14,普通大棚,22,0.6
2026,第二季,E14,普通大棚,39,0.6
2026,第一季,E15,普通大棚,21,0.6
2026,第二季,E15,普通大棚,40,0.6
2026,第一季,E16,普通大棚,22,0.6
2026,第二季,E16,普通大棚,41,0.6
2026,第一季,E2,普通大棚,22,0.6
2026,第二季,E2,普通大棚,40,0.6
2026,第一季,E3,普通大棚,21,0.12545454545454526
2026,第一季,E3,普通大棚,22,0.4745454545454547
2026,第二季,E3,普通大棚,38,0.6
2026,第一季,E4,普通大棚,22,0.6
2026,第二季,E4,普通大棚,41,0.6
2026,第一季,E5,普通大棚,21,0.6
2026,第二季,E5,普通大棚,38,0.6
2026,第一季,E6,普通大棚,22,0.6
2026,第二季,E6,普通大棚,41,0.6
2026,第一季,E7,普通大棚,19,0.6
2026,第二季,E7,普通大棚,41,0.6
2026,第一季,E8,普通大棚,18,0.6
2026,第二季,E8,普通大棚,40,0.6
2026,第一季,E9,普通大棚,17,0.6
2026,第二季,E9,普通大棚,38,0.6
2026,第一季,F1,智慧大棚,22,0.6
2026,第二季,F1,智慧大棚,29,0.27272727272727243
2026,第二季,F1,智慧大棚,32,0.32727272727272755
2026,第一季,F2,智慧大棚,21,0.6
2026,第二季,F2,智慧大棚,22,0.6
2026,第一季,F3,智慧大棚,17,0.6
2026,第二季,F3,智慧大棚,29,0.6
2026,第一季,F4,智慧大棚,17,0.6
2026,第二季,F4,智慧大棚,22,0.5060606060606058
2026,第二季,F4,智慧大棚,29,0.09393939393939417
2027,单季,A1,平旱地,7,80.0
2027,单季,A2,平旱地,2,16.763636363636365
2027,单季,A2,平旱地,4,18.686363636363623
2027,单季,A2,平旱地,6,19.55000000000001
2027,单季,A3,平旱地,6,35.0
2027,单季,A4,平旱地,6,72.0
2027,单季,A5,平旱地,6,68.0
2027,单季,A6,平旱地,2,26.936363636363637
2027,单季,A6,平旱地,12,11.7
2027,单季,A6,平旱地,13,16.363636363636363
2027,单季,B1,梯田,1,1.05263157894737
2027,单季,B1,梯田,3,58.94736842105263
2027,单季,B10,梯田,1,25.0
2027,单季,B11,梯田,6,10.0
2027,单季,B11,梯田,9,50.0
2027,单季,B12,梯田,6,10.0
2027,单季,B12,梯田,14,35.0
2027,单季,B13,梯田,4,35.0
2027,单季,B14,梯田,5,20.0
2027,单季,B2,梯田,8,46.0
2027,单季,B3,梯田,8,40.0
2027,单季,B4,梯田,8,28.0
2027,单季,B5,梯田,8,17.842105263157894
2027,单季,B5,梯田,10,7.157894736842105
2027,单季,B6,梯田,1,29.94736842105263
2027,单季,B6,梯田,8,56.05263157894737
2027,单季,B7,梯田,5,55.0
2027,单季,B8,梯田,1,44.0
2027,单季,B9,梯田,1,50.0
2027,单季,C1,山坡地,4,15.0
2027,单季,C2,山坡地,4,13.0
2027,单季,C3,山坡地,4,15.0
2027,单季,C4,山坡地,4,18.0
2027,单季,C5,山坡地,10,18.781163434903046
2027,单季,C5,山坡地,15,8.218836565096954
2027,单季,C6,山坡地,15,20.0
2027,第一季,D1,水浇地,16,15.0
2027,第一季,D2,水浇地,20,8.977605321507761
2027,第一季,D2,水浇地,30,0.6951219512195121
2027,第一季,D2,水浇地,34,0.32727272727272727
2027,第二季,D2,水浇地,37,10.0
2027,第一季,D3,水浇地,16,14.0
2027,第一季,D4,水浇地,20,3.8115299334811534
2027,第一季,D4,水浇地,25,1.090909090909091
2027,第一季,D4,水浇地,27,1.0975609756097555
2027,第二季,D4,水浇地,37,6.0
2027,第一季,D5,水浇地,16,10.0
2027,第一季,D6,水浇地,16,12.0
2027,第一季,D7,水浇地,17,12.16
2027,第一季,D7,水浇地,28,9.84
2027,第二季,D7,水浇地,36,22.0
2027,第一季,D8,水浇地,18,17.84
2027,第一季,D8,水浇地,19,2.16
2027,第二季,D8,水浇地,35,20.0
2027,第一季,E1,普通大棚,21,0.6
2027,第二季,E1,普通大棚,41,0.6
2027,第一季,E10,普通大棚,22,0.4745454545454546
2027,第一季,E10,普通大棚,31,0.12545454545454537
2027,第二季,E10,普通大棚,41,0.6
2027,第一季,E11,普通大棚,21,0.6
2027,第二季,E11,普通大棚,38,0.6
2027,第一季,E12,普通大棚,21,0.6
2027,第二季,E12,普通大棚,39,0.6
2027,第一季,E13,普通大棚,21,0.6
2027,第二季,E13,普通大棚,39,0.6
2027,第一季,E14,普通大棚,22,0.6
2027,第二季,E14,普通大棚,41,0.6
2027,第一季,E15,普通大棚,22,0.6
2027,第二季,E15,普通大棚,38,0.6
2027,第一季,E16,普通大棚,26,0.6
2027,第二季,E16,普通大棚,41,0.6
2027,第一季,E2,普通大棚,22,0.6
2027,第二季,E2,普通大棚,38,0.6
2027,第一季,E3,普通大棚,22,0.6
2027,第二季,E3,普通大棚,41,0.6
2027,第一季,E4,普通大棚,22,0.6
2027,第二季,E4,普通大棚,41,0.6
2027,第一季,E5,普通大棚,21,0.6
2027,第二季,E5,普通大棚,40,0.6
2027,第一季,E6,普通大棚,22,0.6
2027,第二季,E6,普通大棚,39,0.6
2027,第一季,E7,普通大棚,21,0.6
2027,第二季,E7,普通大棚,40,0.6
2027,第一季,E8,普通大棚,22,0.6
2027,第二季,E8,普通大棚,41,0.6
2027,第一季,E9,普通大棚,24,0.6
2027,第二季,E9,普通大棚,40,0.6
2027,第一季,F1,智慧大棚,21,0.6
2027,第二季,F1,智慧大棚,22,0.6
2027,第一季,F2,智慧大棚,21,0.6
2027,第二季,F2,智慧大棚,29,0.36666666666666664
2027,第二季,F2,智慧大棚,32,0.2333333333333333
2027,第一季,F3,智慧大棚,21,0.6
2027,第二季,F3,智慧大棚,29,0.6
2027,第一季,F4,智慧大棚,21,0.6
2027,第二季,F4,智慧大棚,22,0.506060606060606
2027,第二季,F4,智慧大棚,32,0.09393939393939399
2028,单季,A1,平旱地,1,80.0
2028,单季,A2,平旱地,1,55.0
2028,单季,A3,平旱地,4,35.0
2028,单季,A4,平旱地,7,72.0
2028,单季,A5,平旱地,7,39.93636363636364
2028,单季,A5,平旱地,12,11.7
2028,单季,A5,平旱地,13,16.363636363636363
2028,单季,A6,平旱地,1,34.18636363636363
2028,单季,A6,平旱地,7,20.81363636363637
2028,单季,B1,梯田,8,60.0
2028,单季,B10,梯田,6,25.0
2028,单季,B11,梯田,8,60.0
2028,单季,B12,梯田,3,45.0
2028,单季,B13,梯田,3,25.157894736842103
2028,单季,B13,梯田,8,9.842105263157897
2028,单季,B14,梯田,3,4.5789473684210575
2028,单季,B14,梯田,8,15.421052631578942
2028,单季,B2,梯田,6,46.0
2028,单季,B3,梯田,6,40.0
2028,单季,B4,梯田,14,28.0
2028,单季,B5,梯田,6,25.0
2028,单季,B6,梯田,5,86.0
2028,单季,B7,梯田,6,55.0
2028,单季,B8,梯田,4,14.894736842105257
2028,单季,B8,梯田,6,29.10526315789474
2028,单季,B9,梯田,9,50.0
2028,单季,C1,山坡地,10,15.0
2028,单季,C2,山坡地,15,13.0
2028,单季,C3,山坡地,11,15.0
2028,单季,C4,山坡地,8,18.0
2028,单季,C5,山坡地,8,27.0
2028,单季,C6,山坡地,4,20.0
2028,第一季,D1,水浇地,18,12.84
2028,第一季,D1,水浇地,19,2.16
2028,第二季,D1,水浇地,36,15.0
2028,第一季,D2,水浇地,18,10.0
2028,第二季,D2,水浇地,35,10.0
2028,第一季,D3,水浇地,17,14.0
2028,第二季,D3,水浇地,37,14.0
2028,第一季,D4,水浇地,18,6.0
2028,第二季,D4,水浇地,36,6.0
2028,第一季,D5,水浇地,20,7.403132678132678
2028,第一季,D5,水浇地,21,2.2695945945945946
2028,第一季,D5,水浇地,34,0.32727272727272716
2028,第二季,D5,水浇地,35,10.0
2028,第一季,D6,水浇地,21,10.567905405405405
2028,第一季,D6,水浇地,24,0.3375000000000006
2028,第一季,D6,水浇地,26,1.0945945945945945
2028,第二季,D6,水浇地,36,12.0
2028,第一季,D7,水浇地,18,22.0
2028,第二季,D7,水浇地,36,22.0
2028,第一季,D8,水浇地,28,19.304878048780488
2028,第一季,D8,水浇地,30,0.6951219512195121
2028,第二季,D8,水浇地,35,20.0
2028,第一季,E1,普通大棚,22,0.6
2028,第二季,E1,普通大棚,41,0.6
2028,第一季,E10,普通大棚,21,0.6
2028,第二季,E10,普通大棚,39,0.6
2028,第一季,E11,普通大棚,21,0.6
2028,第二季,E11,普通大棚,41,0.6
2028,第一季,E12,普通大棚,18,0.6
2028,第二季,E12,普通大棚,41,0.6
2028,第一季,E13,普通大棚,18,0.6
2028,第二季,E13,普通大棚,39,0.6
2028,第一季,E14,普通大棚,18,0.6
2028,第二季,E14,普通大棚,40,0.6
2028,第一季,E15,普通大棚,18,0.6
2028,第二季,E15,普通大棚,40,0.6
2028,第一季,E16,普通大棚,18,0.6
2028,第二季,E16,普通大棚,39,0.6
2028,第一季,E2,普通大棚,18,0.6
2028,第二季,E2,普通大棚,41,0.6
2028,第一季,E3,普通大棚,17,0.6
2028,第二季,E3,普通大棚,41,0.6
2028,第一季,E4,普通大棚,18,0.6
2028,第二季,E4,普通大棚,38,0.6
2028,第一季,E5,普通大棚,17,0.6
2028,第二季,E5,普通大棚,41,0.6
2028,第一季,E6,普通大棚,18,0.6
2028,第二季,E6,普通大棚,38,0.6
2028,第一季,E7,普通大棚,24,0.6
2028,第二季,E7,普通大棚,40,0.6
2028,第一季,E8,普通大棚,28,0.6
2028,第二季,E8,普通大棚,38,0.6
2028,第一季,E9,普通大棚,22,0.6
2028,第二季,E9,普通大棚,41,0.6
2028,第一季,F1,智慧大棚,17,0.6
2028,第二季,F1,智慧大棚,22,0.6
2028,第一季,F2,智慧大棚,18,0.6
2028,第二季,F2,智慧大棚,22,0.2727272727272727
2028,第二季,F2,智慧大棚,32,0.32727272727272727
2028,第一季,F3,智慧大棚,22,0.6
2028,第二季,F3,智慧大棚,29,0.6
2028,第一季,F4,智慧大棚,21,0.6
2028,第二季,F4,智慧大棚,22,0.23333333333333334
2028,第二季,F4,智慧大棚,29,0.36666666666666664
2029,单季,A1,平旱地,7,80.0
2029,单季,A2,平旱地,6,2.25
2029,单季,A2,平旱地,7,52.75
2029,单季,A3,平旱地,6,6.936363636363637
2029,单季,A3,平旱地,12,11.7
2029,单季,A3,平旱地,13,16.363636363636363
2029,单季,A4,平旱地,2,19.95
2029,单季,A4,平旱地,4,52.05
2029,单季,A5,平旱地,1,68.0
2029,单季,A6,平旱地,6,55.0
2029,单季,B1,梯田,6,60.0
2029,单季,B10,梯田,14,25.0
2029,单季,B11,梯田,3,58.94736842105263
2029,单季,B11,梯田,4,1.0526315789473684
2029,单季,B12,梯田,6,39.0
2029,单季,B12,梯田,9,6.0
2029,单季,B13,梯田,6,35.0
2029,单季,B14,梯田,6,20.0
2029,单季,B2,梯田,1,21.0
2029,单季,B2,梯田,5,25.0
2029,单季,B3,梯田,1,29.42105263157895
2029,单季,B3,梯田,5,10.578947368421051
2029,单季,B4,梯田,1,28.0
2029,单季,B5,梯田,2,25.0
2029,单季,B6,梯田,8,82.89473684210526
2029,单季,B6,梯田,14,3.10526315789474
2029,单季,B7,梯田,8,55.0
2029,单季,B8,梯田,9,44.0
2029,单季,B9,梯田,8,50.0
2029,单季,C1,山坡地,4,15.0
2029,单季,C2,山坡地,10,13.0
2029,单季,C3,山坡地,15,15.0
2029,单季,C4,山坡地,11,18.0
2029,单季,C5,山坡地,4,27.0
2029,单季,C6,山坡地,10,20.0
2029,第一季,D1,水浇地,20,14.64
2029,第一季,D1,水浇地,33,0.35999999999999943
2029,第二季,D1,水浇地,35,15.0
2029,第一季,D2,水浇地,24,1.0875000000000001
2029,第一季,D2,水浇地,28,8.162500000000001
2029,第一季,D2,水浇地,31,0.7499999999999984
2029,第二季,D2,水浇地,36,10.0
2029,第一季,D3,水浇地,25,1.0909090909090908
2029,第一季,D3,水浇地,27,1.0975609756097562
2029,第一季,D3,水浇地,30,11.811529933481154
2029,第二季,D3,水浇地,35,14.0
2029,第一季,D4,水浇地,26,1.0945945945945947
2029,第一季,D4,水浇地,28,2.924999999999999
2029,第一季,D4,水浇地,34,1.9804054054054063
2029,第二季,D4,水浇地,36,6.0
2029,第一季,D5,水浇地,17,10.0
2029,第二季,D5,水浇地,35,10.0
2029,第一季,D6,水浇地,18,12.0
2029,第二季,D6,水浇地,37,12.0
2029,第一季,D7,水浇地,16,22.0
2029,第一季,D8,水浇地,16,20.0
2029,第一季,E1,普通大棚,18,0.6
2029,第二季,E1,普通大棚,40,0.6
2029,第一季,E10,普通大棚,18,0.6
2029,第二季,E10,普通大棚,39,0.6
2029,第一季,E11,普通大棚,19,0.6
2029,第二季,E11,普通大棚,40,0.6
2029,第一季,E12,普通大棚,22,0.6
2029,第二季,E12,普通大棚,38,0.6
2029,第一季,E13,普通大棚,23,0.6
2029,第二季,E13,普通大棚,38,0.6
2029,第一季,E14,普通大棚,22,0.6
2029,第二季,E14,普通大棚,41,0.6
2029,第一季,E15,普通大棚,22,0.6
2029,第二季,E15,普通大棚,39,0.6
2029,第一季,E16,普通大棚,22,0.6
2029,第二季,E16,普通大棚,38,0.6
2029,第一季,E2,普通大棚,21,0.6
2029,第二季,E2,普通大棚,41,0.6
2029,第一季,E3,普通大棚,22,0.6
2029,第二季,E3,普通大棚,41,0.6
2029,第一季,E4,普通大棚,22,0.6
2029,第二季,E4,普通大棚,39,0.6
2029,第一季,E5,普通大棚,22,0.6
2029,第二季,E5,普通大棚,41,0.6
2029,第一季,E6,普通大棚,22,0.6
2029,第二季,E6,普通大棚,41,0.6
2029,第一季,E7,普通大棚,19,0.6
2029,第二季,E7,普通大棚,41,0.6
2029,第一季,E8,普通大棚,19,0.6
2029,第二季,E8,普通大棚,41,0.6
2029,第一季,E9,普通大棚,17,0.6
2029,第二季,E9,普通大棚,40,0.6
2029,第一季,F1,智慧大棚,21,0.6
2029,第二季,F1,智慧大棚,22,0.6
2029,第一季,F2,智慧大棚,21,0.6
2029,第二季,F2,智慧大棚,29,0.36666666666666664
2029,第二季,F2,智慧大棚,32,0.2333333333333333
2029,第一季,F3,智慧大棚,17,0.6
2029,第二季,F3,智慧大棚,22,0.506060606060606
2029,第二季,F3,智慧大棚,32,0.09393939393939395
2029,第一季,F4,智慧大棚,17,0.6
2029,第二季,F4,智慧大棚,29,0.6
2030,单季,A1,平旱地,6,80.0
2030,单季,A2,平旱地,1,55.0
2030,单季,A3,平旱地,7,35.0
2030,单季,A4,平旱地,6,42.25
2030,单季,A4,平旱地,7,29.75
2030,单季,A5,平旱地,7,68.0
2030,单季,A6,平旱地,4,26.936363636363637
2030,单季,A6,平旱地,12,11.7
2030,单季,A6,平旱地,13,16.363636363636363
2030,单季,B1,梯田,2,46.0
2030,单季,B1,梯田,5,14.0
2030,单季,B10,梯田,1,25.0
2030,单季,B11,梯田,8,35.0
2030,单季,B11,梯田,10,25.0
2030,单季,B12,梯田,8,45.0
2030,单季,B13,梯田,3,9.842105263157896
2030,单季,B13,梯田,14,25.157894736842103
2030,单季,B14,梯田,3,20.0
2030,单季,B2,梯田,6,46.0
2030,单季,B3,梯田,8,40.0
2030,单季,B4,梯田,8,28.0
2030,单季,B5,梯田,8,25.0
2030,单季,B6,梯田,9,86.0
2030,单季,B7,梯田,1,44.0
2030,单季,B7,梯田,5,11.0
2030,单季,B8,梯田,3,29.105263157894736
2030,单季,B8,梯田,8,14.894736842105264
2030,单季,B9,梯田,1,23.105263157894733
2030,单季,B9,梯田,4,26.894736842105267
2030,单季,C1,山坡地,15,15.0
2030,单季,C2,山坡地,4,13.0
2030,单季,C3,山坡地,4,15.0
2030,单季,C4,山坡地,4,18.0
2030,单季,C5,山坡地,11,27.0
2030,单季,C6,山坡地,4,20.0
2030,第一季,D1,水浇地,16,15.0
2030,第一季,D2,水浇地,22,3.2036855036855036
2030,第一季,D2,水浇地,27,1.0975609756097557
2030,第一季,D2,水浇地,28,5.698753520704741
2030,第二季,D2,水浇地,36,10.0
2030,第一季,D3,水浇地,16,14.0
2030,第一季,D4,水浇地,21,3.8179054054054054
2030,第一季,D4,水浇地,24,1.0875000000000001
2030,第一季,D4,水浇地,26,1.0945945945945945
2030,第二季,D4,水浇地,37,6.0
2030,第一季,D5,水浇地,25,10.0
2030,第二季,D5,水浇地,35,10.0
2030,第一季,D6,水浇地,16,12.0
2030,第一季,D7,水浇地,20,15.0
2030,第一季,D7,水浇地,28,5.38874647929526
2030,第一季,D7,水浇地,31,1.6112535207047403
2030,第二季,D7,水浇地,35,22.0
2030,第一季,D8,水浇地,18,17.84
2030,第一季,D8,水浇地,19,2.16
2030,第二季,D8,水浇地,36,20.0
